lines,latitude,longitude,time,brigade,vehicle_number,scheduled_time,time_difference,stop_id,stop_pole,stop_name
180,52.2085,21.0294,16:50:16,11,5957,16:33:00,17.266666666666666,3026,52,Spacerowa
518,52.316319,20.952658,16:50:13,1,5968,16:49:00,1.2166666666666666,1277,11,Tarchomin
127,52.230019,21.013187,16:50:17,4,5975,16:38:00,12.283333333333333,7013,15,Centrum
191,52.219116,20.983408,16:50:17,1,6201,16:41:00,9.283333333333333,4003,02,pl.Narutowicza
112,52.278976,20.976624,16:50:17,4,7211,16:36:00,14.283333333333333,6133,04,os.Potok
250,52.296955,20.901005,16:50:15,2,755,16:47:00,3.25,6069,06,Cm.Północny-Brama Gł.
150,52.341259,20.846708,16:50:11,2,756,16:40:00,10.183333333333334,6168,01,Dziekanów Leśny
150,52.348812,20.862555,16:50:18,3,777,16:48:00,2.3,6807,02,Graniczka
520,52.2348435,21.098039,16:50:17,4,7808,16:42:00,8.283333333333333,2102,02,Zamieniecka
141,52.238285,21.100056,16:50:17,7,7811,16:35:00,15.283333333333333,2107,04,Łukowska
151,52.2347592,21.0784599,16:50:17,1,7816,16:42:00,8.283333333333333,2100,04,Przyczółek Grochowski
525,52.208313,21.196586,16:50:15,319,7838,16:43:00,7.25,2032,01,Międzylesie
514,52.2504287,21.2248979,16:50:17,2,7881,16:43:00,7.283333333333333,2282,02,Armii Krajowej
143,52.2375201,21.1193074,16:50:17,5,7882,16:47:00,3.283333333333333,2014,01,Gocławek
127,52.2061956,20.9125791,16:50:14,6,8322,16:47:00,3.2333333333333334,4214,05,PKP Włochy
165,52.158216,21.002358,16:50:17,1,8335,16:39:00,11.283333333333333,3104,01,Wyczółki
127,52.2411995,21.025374,16:50:07,3,8336,16:31:00,19.116666666666667,7061,02,Biblioteka Uniwersytecka
120,52.345928,21.050772,16:49:59,8,8449,16:40:00,9.983333333333333,1686,01,Os.Olchowy Park
120,52.259861,21.0464,16:50:15,6,8454,16:47:00,3.25,1053,01,Szwedzka
709,52.118236,21.018378,16:50:14,6,8505,16:40:00,10.233333333333333,3020,02,Kapeli
127,52.243205,21.0205733,16:50:05,2,8544,16:45:00,5.083333333333333,7100,02,Browarna
514,52.246883,21.187546,16:50:13,1,8565,16:41:00,9.216666666666667,2277,01,Brata Alberta
151,52.23026,21.1046283,16:50:16,3,8574,16:45:00,5.266666666666667,2502,02,Rechniewskiego
151,52.2225775,21.0156356,16:50:12,2,8842,16:50:00,0.2,7011,09,pl.Konstytucji
141,52.238322,21.0997556,16:50:12,8,8881,16:50:00,0.2,2107,04,Łukowska
141,52.206916,21.035481,16:49:57,5,8899,16:42:00,7.95,3084,02,Stępińska
164,52.168155,21.074766,16:50:17,1,9204,16:47:00,3.283333333333333,3043,02,Królowej Marysieńki
201,52.2438721,20.9442402,16:50:13,1,9226,16:44:00,6.216666666666667,5101,02,Brożka
179,52.142025,21.06461,16:50:16,8,9352,16:42:00,8.266666666666667,3200,04,Belgradzka
103,52.260719,20.957451,16:50:17,6,9413,16:47:00,3.283333333333333,6093,01,Powązki-Cm.Wojskowy
152,52.318752,21.058228,16:50:14,1,9415,16:41:00,9.233333333333333,1358,01,os.Derby III
152,52.334686,20.986315,16:50:16,4,9427,16:43:00,7.266666666666667,1104,01,PKP Płudy
516,52.318138,20.951689,16:50:15,2,9430,16:39:00,11.25,1277,03,Tarchomin
220,52.210015,20.894258333,16:50:17,5,9514,16:52:00,-1.7166666666666666,4224,06,Nowe Włochy
159,52.2064485,21.062573667,16:50:16,2,9516,16:36:00,14.266666666666667,3427,02,"Batalionu Ak ""Bałtyk"""
220,52.208753167,20.892938167,16:50:17,1,9524,16:49:00,1.2833333333333334,4224,05,Nowe Włochy
220,52.237090333,20.896633833,16:50:15,4,9533,16:40:00,10.25,5049,02,Szobera
220,52.259001,20.917620667,16:50:17,2,9559,16:45:00,5.283333333333333,5214,02,Zachodzącego Słońca
185,52.16967,21.04021,16:50:14,1,9803,16:53:00,-2.7666666666666666,3098,01,Nowoursynowska
167,52.20826,21.083184,16:50:15,5,9821,16:49:00,1.25,3308,03,Siekierki-Sanktuarium
167,52.264603,20.885132,16:50:17,9,9827,16:43:00,7.283333333333333,5162,01,Fort Radiowo
193,52.161324,21.049078,16:50:12,4,9917,16:52:00,-1.8,3206,02,SGGW-Klinika
114,52.2952,21.016006,16:50:11,5,9937,16:37:00,13.183333333333334,1162,06,Pelcowizna
213,52.1840351,21.1869355,16:51:18,2,1006,16:44:00,7.3,2043,04,PKP Radość
219,52.1839211,21.1878605,16:51:20,2,1007,16:50:00,1.3333333333333333,2043,04,PKP Radość
219,52.2133353,21.1128845,16:51:18,3,1010,16:50:00,1.3,2386,02,Kadetów-Szkoła
208,52.20514,20.94361,16:51:13,591,1059,16:38:00,13.216666666666667,4047,03,PKP WKD Al.Jerozolimskie
263,52.150192,21.0459,16:51:18,3,1213,16:46:00,5.3,3280,01,Metro Imielin
218,52.178023,21.00741,16:51:10,1,1216,16:45:00,6.166666666666667,3249,03,Instytut Fizyki
119,52.209114,21.161959,16:51:19,3,1415,16:50:00,1.3166666666666667,2038,03,Piechurów
240,52.3389173,21.1179563,16:51:15,1,1500,16:52:00,-0.75,1240,01,Pustelnik
119,52.206473,20.999234,16:51:15,4,1521,16:43:00,8.25,3286,02,Rakowiecka-Sanktuarium
106,52.2415814,21.025045,16:51:19,5,1909,16:53:00,-1.6833333333333333,7061,02,Biblioteka Uniwersytecka
165,52.176762,21.002218,16:51:19,3,2026,16:49:00,2.316666666666667,3243,05,rondo Unii Europejskiej
217,52.176918,21.036362,16:51:18,2,2029,16:53:00,-1.7,3038,01,Dominikańska
719,52.2392335,20.9114912,16:51:20,2,2200,16:41:00,10.333333333333334,5034,02,Metro Bemowo
191,52.209564,20.948351,16:51:18,6,2209,16:36:00,15.3,4046,02,Śmigłowca
177,52.20047,20.874948,16:51:19,6,2249,16:36:00,15.316666666666666,4307,02,Warszawska
Z26,52.2321913,20.9597223,16:51:15,2,3403,16:48:00,3.25,5006,01,Sokołowska
160,52.316179,21.0596425,16:51:18,514,3407,16:32:00,19.3,1359,01,os.Derby
112,52.293725,21.0324983,16:51:17,5,3420,16:42:00,9.283333333333333,1085,10,Metro Bródno
509,52.2490631,21.0445056,16:51:10,8,3432,16:32:00,19.166666666666668,1001,02,Kijowska
511,52.2912938,20.92843,16:51:19,3,3433,16:42:00,9.316666666666666,6059,18,Metro Młociny
140,52.2766246,21.0528532,16:51:18,3,3435,16:35:00,16.3,1140,09,Metro Trocka
162,52.2221661,21.0358373,16:51:17,3,3437,16:41:00,10.283333333333333,7071,04,Rozbrat
154,52.193241,20.973274,16:51:18,1,4229,16:48:00,3.3,4304,01,Urząd Statystyczny
153,52.2718734,21.1541879,16:51:20,1,4314,16:43:00,8.333333333333334,2093,02,Dziewanowska
134,52.346836,21.055197,16:51:20,3,4409,16:47:00,4.333333333333333,1348,02,Jarzębinowa
181,52.279903,20.973616,16:51:20,1,4414,16:34:00,17.333333333333332,6137,02,Rudzka
240,52.32671,21.108282,16:51:20,2,4415,16:42:00,9.333333333333334,1238,02,Marki-Ratusz
181,52.305332,20.907761,16:51:17,3,4419,16:34:00,17.283333333333335,6071,01,Cm.Północny-Brama Płn.
187,52.206038,20.943471,16:51:16,1,5204,16:53:00,-1.7333333333333334,4047,02,PKP WKD Al.Jerozolimskie
713,52.2114401,20.756581,16:51:10,2,5217,16:50:00,1.1666666666666667,5141,02,Nizinna
105,52.238897,20.9008279,16:51:12,2,5240,16:35:00,16.2,5050,71,os.Górczewska
523,52.231536,20.956641,16:51:19,14,5245,16:34:00,17.316666666666666,5007,06,PKP Wola (Wolska)
188,52.2197049,21.0265458,16:51:10,6,5253,16:34:00,17.166666666666668,7037,55,pl.Na Rozdrożu
523,52.2587023,20.8986509,16:51:13,11,5258,16:42:00,9.216666666666667,5055,07,Stare Bemowo
519,52.168041,21.084126,16:51:18,5,5884,16:35:00,16.3,3044,71,Wilanów
111,52.239708,21.016932,16:51:19,2,5925,16:51:00,0.31666666666666665,7044,01,Uniwersytet
503,52.1441,21.0491,16:51:16,8,5928,16:32:00,19.266666666666666,3141,01,Braci Wagów
111,52.244114,21.001514,16:51:17,4,5945,16:43:00,8.283333333333333,7016,02,pl.Bankowy
518,52.313095,20.957689,16:51:17,1,5968,16:51:00,0.2833333333333333,1251,01,Picassa
503,52.155453,21.049032,16:51:17,7,5970,16:35:00,16.283333333333335,3122,02,Teligi
191,52.215054,20.979834,16:51:19,1,6201,16:42:00,9.316666666666666,4004,02,Och-Teatr
105,52.227896,20.955611,16:51:17,5,6206,16:42:00,9.283333333333333,5043,02,PKP Wola (Kasprzaka)
125,52.210407,21.169792,16:51:16,1,7330,16:38:00,13.266666666666667,2027,02,Czatów
150,52.341297,20.846706,16:51:17,2,756,16:40:00,11.283333333333333,6168,01,Dziekanów Leśny
162,52.193014,21.0587067,16:51:20,4,7736,16:50:00,1.3333333333333333,3062,02,Gołkowska
520,52.2362377,21.0879567,16:51:20,4,7808,16:40:00,11.333333333333334,2101,02,Poligonowa
141,52.2409477,21.1013824,16:51:20,7,7811,16:49:00,2.3333333333333335,2362,02,Gdecka
525,52.208313,21.196586,16:51:15,319,7838,16:43:00,8.25,2032,01,Międzylesie
514,52.2499996,21.2336224,16:51:20,2,7881,16:44:00,7.333333333333333,2283,02,Chodkiewicza
704,52.2379027,21.1190499,16:51:19,1,7883,16:33:00,18.316666666666666,2014,01,Gocławek
136,52.2272258,20.9575406,16:51:17,3,8304,16:45:00,6.283333333333333,5043,05,PKP Wola (Kasprzaka)
165,52.1582545,21.002337,16:51:21,1,8335,16:39:00,12.35,3104,01,Wyczółki
217,52.1710483,21.06199,16:51:10,1,8357,16:43:00,8.166666666666666,3041,01,os.Arbuzowa
172,52.1965961,21.018648,16:51:19,8,8365,16:42:00,9.316666666666666,3108,02,Krasickiego
120,52.297317,21.055859,16:51:08,3,8442,16:51:00,0.13333333333333333,1319,02,Malborska
504,52.1845133,20.978945,16:51:11,1,8513,16:53:00,-1.8166666666666667,4037,02,Sasanki
127,52.243205,21.0205733,16:51:05,2,8544,16:45:00,6.083333333333333,7100,02,Browarna
514,52.247188,21.184453,16:51:15,1,8565,16:42:00,9.25,2321,01,Sosnowa
151,52.23026,21.1046283,16:51:18,3,8574,16:45:00,6.3,2502,02,Rechniewskiego
Z26,52.22417,20.929505,16:51:19,3,8588,16:49:00,2.316666666666667,5021,06,Fort Wola
188,52.1937925,20.9825145,16:51:16,3,8827,16:35:00,16.266666666666666,4348,01,PKP Żwirki i Wigury
151,52.222181,21.0159248,16:51:15,2,8842,16:50:00,1.25,7011,09,pl.Konstytucji
512,52.281523,21.070816,16:51:16,4,8865,16:49:00,2.2666666666666666,1058,02,Kościeliska
133,52.3466241,20.9753993,16:51:20,348,9203,16:37:00,14.333333333333334,1113,01,Parcelacyjna
164,52.166481,21.082179,16:51:20,1,9204,16:46:00,5.333333333333333,3044,02,Wilanów
201,52.2458364,20.9424956,16:51:16,1,9226,16:45:00,6.266666666666667,5072,04,Dalibora
133,52.3354775,20.9624651,16:51:15,2,9252,16:44:00,7.25,1023,04,Henryków
Z12,52.2821258,20.920367,16:51:13,1,9253,16:46:00,5.216666666666667,6027,01,Popiela
234,52.338722,21.067194,16:51:18,3,9311,16:54:00,-2.7,1558,01,Augustów
103,52.262112,20.954323,16:51:16,6,9413,16:46:00,5.266666666666667,6129,01,gen.Maczka
157,52.251297,20.986301,16:51:12,4,9429,16:36:00,15.2,7084,03,Stawki
516,52.308784,20.982752,16:51:06,3,9437,16:50:00,1.1,1017,02,Płochocińska
194,52.203081833,20.862706167,16:51:16,1,9513,16:32:00,19.266666666666666,4124,02,Bolesława Śmiałego
159,52.208083333,21.058275167,16:51:16,2,9516,16:37:00,14.266666666666667,3428,02,"Grupy Ak ""Północ"""
167,52.208252,21.083115,16:51:15,5,9821,16:49:00,2.25,3308,03,Siekierki-Sanktuarium
167,52.21106,21.021599,16:51:19,7,9822,16:51:00,0.31666666666666665,3480,51,Goworka
167,52.26459,20.88514,16:51:20,9,9827,16:43:00,8.333333333333334,5162,01,Fort Radiowo
114,52.273048,20.925192,16:51:19,2,9923,16:52:00,-0.6833333333333333,6048,01,Chomiczówka
186,52.238598,20.956541,16:51:19,9,9938,16:38:00,13.316666666666666,5028,04,Metro Młynów
219,52.1839183,21.1878258,16:51:53,2,1007,16:50:00,1.8833333333333333,2043,04,PKP Radość
200,52.103031,21.114182,16:52:19,1,1023,16:55:00,-2.683333333333333,3188,02,Klarysew
228,52.20136,20.89614,16:52:19,2,1050,16:48:00,4.316666666666666,4216,02,Ursus-Ratusz
107,52.202278,21.039473,16:52:18,3,1078,16:33:00,19.3,3086,53,Zakrzewska
263,52.149502,21.044968,16:52:18,3,1213,16:33:00,19.3,3280,02,Metro Imielin
218,52.190781,21.024744,16:52:18,3,1223,16:55:00,-2.7,3007,02,Królikarnia
181,52.284848,20.970781,16:52:11,2,1542,16:33:00,19.183333333333334,6086,03,Klaudyny
123,52.2281817,21.0941417,16:52:09,4,1546,16:47:00,5.15,2149,02,Umińskiego
126,52.313845,21.0029033,16:52:09,2,1555,16:44:00,8.15,1095,04,PKP Żerań
221,52.26042,20.988642,16:52:14,1,1812,16:50:00,2.2333333333333334,6197,02,Felińskiego
183,52.2408603,21.109646,16:52:19,1,1842,16:46:00,6.316666666666666,2012,02,Żółkiewskiego
115,52.1730933,21.200382,16:52:15,2,1849,16:37:00,15.25,2245,01,Lawinowa
106,52.2357106,20.99609,16:52:18,3,1907,16:49:00,3.3,7087,02,al.Jana Pawła II
106,52.2439007,21.0218356,16:52:18,5,1909,16:54:00,-1.7,7060,02,Dobra
222,52.1890272,21.0029222,16:52:19,4,1910,16:52:00,0.31666666666666665,3240,05,Woronicza
719,52.239149,20.9059635,16:52:15,2,2200,16:42:00,10.25,5035,02,Klemensiewicza
177,52.239216,20.911806,16:52:15,3,2208,16:53:00,-0.75,5034,02,Metro Bemowo
511,52.3346015,20.9620781,16:52:15,2,3401,16:54:00,-1.75,1023,01,Henryków
Z26,52.2336141,20.9667015,16:52:15,2,3403,16:51:00,1.25,5005,01,Metro Płocka
132,52.2996521,21.0306125,16:52:14,3,3404,16:33:00,19.233333333333334,1260,01,KS Polonez
112,52.29368,21.0325366,16:52:13,5,3420,16:42:00,10.216666666666667,1085,10,Metro Bródno
735,52.3706161,21.0288448,16:52:12,62,3424,16:37:00,15.2,1265,02,Gazownia
511,52.2911775,20.928569,16:52:14,3,3433,16:42:00,10.233333333333333,6059,18,Metro Młociny
140,52.2766413,21.0528046,16:52:18,3,3435,16:35:00,17.3,1140,09,Metro Trocka
527,52.303986,21.0598096,16:52:16,517,3442,16:53:00,-0.7333333333333333,1179,02,CH Targówek
255,52.227699,20.95326,16:52:14,1,4214,16:37:00,15.233333333333333,5044,01,Ordona-WSA
154,52.194183,20.96917,16:52:15,1,4229,16:47:00,5.25,4303,01,Jadwisin
181,52.282436,20.972321,16:52:18,1,4414,16:35:00,17.3,6136,02,Sobocka
240,52.329693,21.110727,16:52:18,2,4415,16:43:00,9.3,1249,02,Słoneczna
181,52.309013,20.911139,16:52:16,3,4419,16:35:00,17.266666666666666,6072,01,Dankowicka
105,52.2390179,20.9010909,16:52:12,2,5240,16:35:00,17.2,5050,71,os.Górczewska
184,52.246364,20.942993,16:52:00,5,5241,16:32:00,20.0,5072,03,Dalibora
523,52.2585196,20.8977725,16:52:13,11,5258,16:42:00,10.216666666666667,5055,07,Stare Bemowo
120,52.361691,21.061926,16:52:17,1,5426,16:51:00,1.2833333333333334,1295,01,Olesin
112,52.292252,21.046658,16:52:15,6,5441,16:51:00,1.25,1146,01,Metro Kondratowicza
120,52.326797,21.048384,16:52:18,2,5460,16:46:00,6.3,1288,02,Ostródzka-Szkoła
519,52.168045,21.084139,16:52:18,5,5884,16:35:00,17.3,3044,71,Wilanów
503,52.15723,21.043798,16:52:15,7,5970,16:36:00,16.25,3121,02,Strzeleckiego
518,52.273201,20.966351,16:52:15,7,5974,16:47:00,5.25,6075,06,Park Kaskada
127,52.231125,21.018324,16:52:17,4,5975,16:39:00,13.283333333333333,7033,01,Krucza
518,52.3329514,20.9416345,16:52:16,3,5989,16:55:00,-2.7333333333333334,1253,02,Nowodwory
105,52.227756,20.952909,16:51:58,5,6206,16:43:00,8.966666666666667,5044,02,Ordona-WSA
136,52.155754,21.022331,16:52:17,9,6218,16:50:00,2.283333333333333,3130,02,Pięciolinii
191,52.189388,20.884251,16:52:15,4,7245,16:50:00,2.25,4099,01,Spisaka
158,52.236233,21.098448,16:52:17,1,7328,16:47:00,5.283333333333333,2102,04,Zamieniecka
150,52.341255,20.846718,16:52:17,2,756,16:40:00,12.283333333333333,6168,01,Dziekanów Leśny
177,52.206123,20.8914802,16:52:19,1,7729,16:45:00,7.316666666666666,4129,03,PKP Ursus Płn.
525,52.208311,21.196601,16:52:15,319,7838,16:43:00,9.25,2032,01,Międzylesie
523,52.2353676,21.0786874,16:52:18,4,7859,16:50:00,2.3,2100,01,Przyczółek Grochowski
514,52.2497079,21.239762,16:52:18,2,7881,16:45:00,7.3,2284,02,Wiosenna
165,52.1578285,21.0024293,16:52:19,1,8335,16:39:00,13.316666666666666,3104,01,Wyczółki
217,52.1709583,21.062565,16:52:13,1,8357,16:43:00,9.216666666666667,3041,01,os.Arbuzowa
120,52.342798,21.055186,16:52:05,8,8449,16:42:00,10.083333333333334,1687,01,Pucciniego
190,52.237213,20.965899,16:52:18,11,8450,16:51:00,1.3,5026,01,Płocka-Szpital
120,52.276199,21.047276,16:52:18,7,8461,16:54:00,-1.7,1213,01,Gościeradowska
504,52.184159,20.978998,16:52:13,1,8513,16:53:00,-0.7833333333333333,4037,02,Sasanki
127,52.243098,21.020566,16:52:05,2,8544,16:45:00,7.083333333333333,7100,02,Browarna
507,52.2296217,21.00536,16:52:09,2,8570,16:55:00,-2.85,7002,16,Dw.Centralny
151,52.23026,21.1046283,16:52:06,3,8574,16:45:00,7.1,2502,02,Rechniewskiego
188,52.195252,20.9830361,16:52:16,3,8827,16:34:00,18.266666666666666,4034,01,Baleya
133,52.3374638,20.9652066,16:52:16,2,9252,16:45:00,7.266666666666667,1111,02,Czeremchowa
234,52.338718,21.067205,16:52:15,3,9311,16:54:00,-1.75,1558,01,Augustów
256,52.324219,21.076263,16:52:19,1,9321,16:48:00,4.316666666666666,1203,01,Chudoby
179,52.145168,21.0637,16:52:17,8,9352,16:40:00,12.283333333333333,3190,01,Mandarynki
152,52.315186,21.060244,16:52:14,1,9415,16:43:00,9.233333333333333,1359,02,os.Derby
516,52.332695,20.935944,16:52:16,1,9420,16:48:00,4.266666666666667,1403,01,Hanki Ordonówny
194,52.203771333,20.859528333,16:52:16,1,9513,16:33:00,19.266666666666666,4142,02,Bolesława Krzywoustego
167,52.208252,21.083146,16:52:18,5,9821,16:49:00,3.3,3308,03,Siekierki-Sanktuarium
167,52.264634,20.885132,16:52:16,9,9827,16:43:00,9.266666666666667,5162,01,Fort Radiowo
210,52.293545,20.810659,16:51:35,4,9903,16:35:00,16.583333333333332,6121,01,Kościuszki-Szkoła
186,52.238758,20.956573,16:52:20,9,9938,16:38:00,14.333333333333334,5028,04,Metro Młynów
219,52.2208681,21.106902,16:53:16,1,1001,16:46:00,7.266666666666667,2400,02,Stoczniowców
219,52.1838991,21.1872585,16:53:19,2,1007,16:50:00,3.316666666666667,2043,04,PKP Radość
263,52.156531,21.075956,16:53:08,4,1022,16:56:00,-2.8666666666666667,3385,04,Branickiego
107,52.2071483,21.047655,16:53:10,4,1046,16:50:00,3.1666666666666665,3058,54,Sielce
208,52.210213,20.97567,16:53:10,2,1051,16:45:00,8.166666666666666,4005,10,Bitwy Warszawskiej 1920 r.
107,52.202202,21.042467,16:53:16,3,1078,16:34:00,19.266666666666666,3086,01,Zakrzewska
218,52.18325,20.998892,16:53:16,2,1200,16:56:00,-2.7333333333333334,3412,01,Park Postępu
263,52.14851,21.043341,16:53:18,3,1213,16:45:00,8.3,3139,03,Miklaszewskiego
218,52.1911552,21.0246104,16:53:19,3,1223,16:55:00,-1.6833333333333333,3007,02,Królikarnia
240,52.3335633,21.1135941,16:53:15,1,1500,16:54:00,-0.75,1239,01,Wspólna
169,52.2888516,21.0484838,16:53:06,2,1505,16:47:00,6.1,1145,02,Żuromińska
153,52.2603783,21.16058,16:53:18,2,1529,16:44:00,9.3,2441,01,Katiuszy
181,52.281886,20.972593,16:53:11,2,1542,16:34:00,19.183333333333334,6136,01,Sobocka
126,52.316764,21.012478,16:53:10,2,1555,16:49:00,4.166666666666667,1126,01,Płytowa
221,52.2600536,20.9841045,16:53:10,1,1812,16:51:00,2.1666666666666665,6198,02,ks.Boguckiego
183,52.2393823,21.1152783,16:53:19,1,1842,16:47:00,6.316666666666666,2013,02,Kwatery Głównej
222,52.242054,21.015392,16:53:16,1,1919,16:39:00,14.266666666666667,7045,01,Hotel Bristol
719,52.2391914,20.9048012,16:53:15,2,2200,16:42:00,11.25,5035,02,Klemensiewicza
105,52.218483,20.909081,16:53:17,4,2201,16:36:00,17.283333333333335,5013,02,Tkaczy
177,52.239143,20.905828,16:53:17,3,2208,16:54:00,-0.7166666666666667,5035,02,Klemensiewicza
132,52.2972375,21.0233283,16:53:17,3,3404,16:34:00,19.283333333333335,1086,05,Toruńska
160,52.2340318,20.998042,16:53:18,519,3412,16:35:00,18.3,7088,02,rondo ONZ
527,52.3247713,21.064445,16:53:17,515,3431,16:41:00,12.283333333333333,1183,01,Kąty Grodziskie
511,52.2912676,20.9284481,16:53:19,3,3433,16:42:00,11.316666666666666,6059,18,Metro Młociny
140,52.2766354,21.0528011,16:53:19,3,3435,16:35:00,18.316666666666666,1140,09,Metro Trocka
162,52.2253743,21.03429,16:53:20,3,3437,16:42:00,11.333333333333334,7070,02,Śniegockiej
178,52.2271901,20.9570304,16:53:19,3,4212,16:39:00,14.316666666666666,5043,05,PKP Wola (Kasprzaka)
255,52.227631,20.952654,16:53:20,1,4214,16:37:00,16.333333333333332,5044,01,Ordona-WSA
178,52.2486406,21.0061887,16:53:20,4,4227,16:50:00,3.3333333333333335,7050,01,pl.Krasińskich
118,52.223438,21.017517,16:53:14,1,4405,16:50:00,3.2333333333333334,7011,04,pl.Konstytucji
134,52.35532,21.053551,16:53:20,3,4409,16:50:00,3.3333333333333335,1351,02,Tymotki
126,52.300964,21.011354,16:53:17,4,4421,16:39:00,14.283333333333333,1259,02,Chłodnia
169,52.300144,21.041944,16:53:19,1,4423,16:56:00,-2.683333333333333,1152,06,Bródno-Podgrodzie
713,52.2230368,20.9288872,16:53:12,3,5214,16:56:00,-2.8,5021,02,Fort Wola
523,52.258229,20.8981918,16:53:13,11,5258,16:42:00,11.216666666666667,5055,07,Stare Bemowo
120,52.361671,21.061951,16:53:19,1,5426,16:51:00,2.316666666666667,1295,01,Olesin
112,52.292568,21.042227,16:53:20,6,5441,16:53:00,0.3333333333333333,1147,04,Szpital Bródnowski
519,52.168049,21.084129,16:53:19,5,5884,16:35:00,18.316666666666666,3044,71,Wilanów
111,52.23624,21.018133,16:53:20,2,5925,16:53:00,0.3333333333333333,7049,01,Ordynacka
503,52.143,21.0443,16:53:15,8,5928,16:44:00,9.25,3140,02,Stryjeńskich
111,52.247211,20.998283,16:53:20,4,5945,16:46:00,7.333333333333333,7024,02,Zamenhofa
518,52.314869,20.962038,16:53:17,1,5968,16:52:00,1.2833333333333334,1250,02,Porajów
127,52.229622,21.02153,16:53:18,4,5975,16:41:00,12.3,7040,03,pl.Trzech Krzyży
112,52.275684,20.960815,16:53:14,4,7211,16:38:00,15.233333333333333,6006,04,Metro Słodowiec
158,52.238251,21.099892,16:53:19,1,7328,16:48:00,5.316666666666666,2107,04,Łukowska
125,52.20615,21.176332,16:53:16,1,7330,16:37:00,16.266666666666666,2028,01,Pożaryskiego
150,52.341518,20.847237,16:53:19,2,756,16:40:00,13.316666666666666,6168,01,Dziekanów Leśny
177,52.2028324,20.8950176,16:53:19,1,7729,16:46:00,7.316666666666666,4216,07,Ursus-Ratusz
162,52.1950889,21.0542475,16:53:20,4,7736,16:51:00,2.3333333333333335,3061,02,Pl.Bernardyński
514,52.2359843,21.087903,16:53:20,3,7757,16:50:00,3.3333333333333335,2101,02,Poligonowa
525,52.208311,21.196601,16:53:15,319,7838,16:43:00,10.25,2032,01,Międzylesie
523,52.2395161,21.0818174,16:53:20,4,7859,16:49:00,4.333333333333333,2130,01,os.Majdańska
704,52.2414133,21.1070853,16:53:20,1,7883,16:35:00,18.333333333333332,2012,01,Żółkiewskiego
127,52.20877,20.895462,16:53:19,6,8322,16:44:00,9.316666666666666,4224,01,Nowe Włochy
217,52.1709233,21.0626883,16:53:17,1,8357,16:43:00,10.283333333333333,3041,01,os.Arbuzowa
172,52.1972551,21.0235093,16:53:17,8,8365,16:41:00,12.283333333333333,3005,01,Park Dreszera
120,52.301556,21.058933,16:53:18,3,8442,16:53:00,0.3,1179,04,CH Targówek
120,52.34073,21.054678,16:53:05,8,8449,16:43:00,10.083333333333334,1697,01,Verdiego
120,52.254044,21.035255,16:53:18,6,8454,16:50:00,3.3,1003,01,Dw.Wileński
709,52.128293,21.018146,16:53:14,6,8505,16:42:00,11.233333333333333,3018,02,Łagiewnicka
504,52.183971,20.97894,16:53:18,1,8513,16:53:00,0.3,4037,02,Sasanki
127,52.243101,21.020565,16:53:05,2,8544,16:45:00,8.083333333333334,7100,02,Browarna
514,52.25282,21.1680517,16:53:20,1,8565,16:44:00,9.333333333333334,2318,01,Niedziałkowskiego
507,52.229645,21.0053383,16:53:13,2,8570,16:55:00,-1.7833333333333334,7002,16,Dw.Centralny
151,52.22972,21.1068083,16:53:09,3,8574,16:47:00,6.15,2502,01,Rechniewskiego
Z26,52.22372,20.929745,16:53:19,3,8588,16:49:00,4.316666666666666,5021,06,Fort Wola
704,52.2129221,21.3312881,16:53:15,2,8837,16:34:00,19.25,2310,02,Warszawska
151,52.2190051,21.0154675,16:53:15,2,8842,16:51:00,2.25,7006,07,Metro Politechnika
104,52.29892,21.032888,16:53:19,1,9083,16:45:00,8.316666666666666,1260,03,KS Polonez
201,52.246215,20.939078,16:53:17,1,9226,16:46:00,7.283333333333333,5073,03,Koło
234,52.341915,21.067219,16:53:18,3,9311,16:55:00,-1.7,1559,01,Augustówek
234,52.320206,21.057426,16:53:19,1,9346,16:46:00,7.316666666666666,1358,02,os.Derby III
157,52.248466,20.983398,16:53:12,4,9429,16:35:00,18.2,5156,02,Miła
194,52.2074135,20.8598115,16:53:20,1,9513,16:34:00,19.333333333333332,4339,01,Zielonej Gęsi
220,52.201850667,20.897174667,16:53:17,1,9524,16:52:00,1.2833333333333334,4216,05,Ursus-Ratusz
220,52.253542833,20.9240815,16:53:17,2,9559,16:47:00,6.283333333333333,5107,02,Widawska
167,52.208252,21.083016,16:53:16,5,9821,16:49:00,4.266666666666667,3308,03,Siekierki-Sanktuarium
167,52.23018,20.94211,16:53:16,8,9825,16:46:00,7.266666666666667,5098,01,Zajezdnia Redutowa
167,52.26462,20.885148,16:53:20,9,9827,16:43:00,10.333333333333334,5162,01,Fort Radiowo
210,52.292084,20.817827,16:53:06,4,9903,16:36:00,17.1,6122,01,Urząd Gminy
114,52.279972,20.923204,16:53:15,2,9923,16:50:00,3.25,6026,05,Bogusławskiego
210,52.283756,20.904898,16:53:15,2,9932,16:40:00,13.25,6029,02,Chabrowa
219,52.22101,21.1067963,16:54:26,1,1001,16:46:00,8.433333333333334,2400,02,Stoczniowców
213,52.1945986,21.170619,16:54:28,2,1006,16:40:00,14.466666666666667,2372,01,Juhasów
219,52.2142876,21.1339043,16:54:29,3,1010,16:53:00,1.4833333333333334,2188,04,Lucerny
