lines,latitude,longitude,time,brigade,vehicle_number,scheduled_time,time_difference,stop_id,stop_pole,stop_name
174,52.17035,20.9953783,13:50:12,3,8511,13:42:00,8.2,3267,71,Bokserska
143,52.2605783,21.1636567,13:50:06,1,8556,13:33:00,17.1,2087,01,Eskulapów
523,52.217203,21.006029,13:50:12,12,8563,13:41:00,9.2,7093,06,GUS
514,52.255395,21.1589783,13:50:21,3,8568,13:46:00,4.35,2449,01,Grawerska
521,52.2077217,20.963815,13:50:07,4,8574,13:36:00,14.116666666666667,4119,03,Szczęśliwice
264,52.1304611,21.1145841,13:50:21,1,9210,13:35:00,15.35,3294,02,Zakamarek
203,52.2740943,20.9166123,13:50:17,472,9219,13:42:00,8.283333333333333,6189,01,Głowackiego
133,52.317073,20.952527,13:50:21,348,9220,13:35:00,15.35,1277,07,Tarchomin
209,52.1331858,21.0181518,13:50:21,574,9227,13:49:00,1.35,3017,02,Bogatki
164,52.145683,21.1386319,13:50:18,1,9231,13:35:00,15.3,3159,02,Kępa Zawadowska
133,52.3554129,20.9823804,13:50:18,2,9253,13:32:00,18.3,1116,01,Choszczówka
142,52.166256,21.206202,13:50:19,4,9333,13:43:00,7.316666666666666,2047,02,Prasowa
103,52.256153,20.969269,13:50:20,3,9413,13:49:00,1.3333333333333333,6090,01,PKP Powązki
103,52.266159,20.94566,13:50:20,6,9418,13:40:00,10.333333333333334,6155,03,Obrońców Tobruku
516,52.291206,21.000929,13:50:18,2,9430,13:45:00,5.3,1013,09,Żerań FSO
157,52.278778,20.977251,13:50:18,1,9450,13:48:00,2.3,6133,02,os.Potok
715,52.1345595,20.975416333,13:50:20,55,9529,13:43:00,7.333333333333333,4171,02,Długa
715,52.133296167,20.979371167,13:50:12,53,9536,13:47:00,3.2,4172,01,Baletowa
131,52.225358,21.01453,13:50:20,4,9807,13:49:00,1.3333333333333333,7012,01,Hoża
131,52.22934,21.00383,13:50:17,5,9809,13:53:00,-2.716666666666667,7002,25,Dw.Centralny
131,52.22664,21.013886,13:50:20,6,9840,13:49:00,1.3333333333333333,7012,02,Hoża
186,52.32225,20.944939,13:50:19,3,9909,13:48:00,2.316666666666667,1195,01,Mehoffera
114,52.288357,20.93281,13:50:19,7,9910,13:47:00,3.316666666666667,6057,01,Sokratesa
193,52.159115,21.050867,13:50:16,4,9912,13:47:00,3.2666666666666666,3151,01,Ciszewskiego
193,52.170246,20.995377,13:50:19,5,9921,13:45:00,5.316666666666666,3267,71,Bokserska
210,52.28661,20.881439,13:49:50,1,9953,13:42:00,7.833333333333333,6032,02,Radiowo-Bocznica
114,52.269562,20.953108,13:50:13,6,9955,13:38:00,12.216666666666667,6043,01,Romaszewskiego
219,52.1839141,21.1879148,13:51:17,2,1008,13:51:00,0.2833333333333333,2043,03,PKP Radość
153,52.276863,21.17041,13:51:17,1,1412,13:53:00,-1.7166666666666666,2220,01,PKP Mokry Ług
119,52.211065,21.13322,13:51:16,2,1521,13:45:00,6.266666666666667,2247,02,Trakt Lubelski-Las
218,52.179791,21.024213,13:51:00,4,1535,13:49:00,2.0,3009,16,Metro Wilanowska
221,52.25993,20.98369,13:51:09,1,1536,13:39:00,12.15,6198,01,ks.Boguckiego
181,52.30528,20.907568,13:51:15,2,1538,13:34:00,17.25,6071,01,Cm.Północny-Brama Płn.
156,52.290931,20.927903,13:51:12,4,1540,13:50:00,1.2,6059,23,Metro Młociny
118,52.219259,21.0155918,13:51:15,3,1809,13:33:00,18.25,7006,09,Metro Politechnika
126,52.316236,21.0004258,13:51:15,4,1811,13:52:00,-0.75,1096,04,os.Marywilska
126,52.3017133,21.056735,13:51:14,3,1813,13:51:00,0.23333333333333334,1179,05,CH Targówek
183,52.2447745,21.0871763,13:51:15,1,1838,13:42:00,9.25,2008,15,Wiatraczna
181,52.2851785,20.970552,13:51:12,1,1839,13:33:00,18.2,6086,03,Klaudyny
222,52.189,21.0008,13:51:13,1,1901,13:47:00,4.216666666666667,3240,06,Woronicza
189,52.1745464,21.0109752,13:51:18,14,2005,13:40:00,11.3,3248,02,Bełdan
523,52.2584719,20.8982841,13:51:08,8,2234,13:52:00,-0.8666666666666667,5055,07,Stare Bemowo
105,52.221359,20.897543,13:51:15,2,2241,13:39:00,12.25,5045,02,Sternicza
191,52.2181984,20.9838847,13:51:18,2,2250,13:54:00,-2.7,4003,15,pl.Narutowicza
Z26,52.2304241,20.9541856,13:51:16,3,3414,13:32:00,19.266666666666666,5007,01,PKP Wola (Wolska)
112,52.2762816,20.954019,13:51:16,5,3427,13:54:00,-2.7333333333333334,6020,02,Perzyńskiego
120,52.3396539,21.04766,13:51:16,7,3430,13:45:00,6.266666666666667,1226,01,Mańki-Wojdy
120,52.2919075,21.0490956,13:51:17,2,3436,13:48:00,3.283333333333333,1146,03,Metro Kondratowicza
511,52.291382,20.9280198,13:51:14,3,3452,13:42:00,9.233333333333333,6059,18,Metro Młociny
162,52.193031,21.0578856,13:51:13,1,3464,13:40:00,11.216666666666667,3062,03,Gołkowska
L25,51.9815968,21.2175313,13:50:29,1,35136,13:43:00,7.483333333333333,3368,01,Rynek
197,52.2265549,20.9425277,13:51:17,4,4238,13:47:00,4.283333333333333,5009,08,Reduta Wolska
117,52.2222967,21.1020197,13:51:17,2,4310,13:32:00,19.283333333333335,2148,01,Gocław
119,52.2175861,21.0975416,13:51:18,5,4323,13:49:00,2.3,2205,02,most Siekierkowski
154,52.1790265,20.9471937,13:51:18,2,4336,13:36:00,15.3,4014,01,Instytut Lotnictwa
154,52.2171142,20.9639564,13:51:18,4,4337,13:36:00,15.3,4045,71,rondo Zesłańców Syberyjskich
126,52.316807,21.012438,13:51:16,2,4409,13:47:00,4.266666666666667,1126,01,Płytowa
181,52.304291,20.907022,13:51:16,3,4414,13:32:00,19.266666666666666,6071,02,Cm.Północny-Brama Płn.
240,52.337849,21.119249,13:51:18,1,4416,13:51:00,0.3,1240,03,Pustelnik
719,52.237801,20.913824,13:51:15,1,5223,13:39:00,12.25,5034,71,Metro Bemowo
521,52.2280457,21.0026905,13:51:16,5,5234,13:45:00,6.266666666666667,7002,02,Dw.Centralny
132,52.290836,21.003212,13:51:18,2,5413,13:34:00,17.3,1013,04,Żerań FSO
Z26,52.224846,20.930096,13:51:18,2,5425,13:40:00,11.3,5011,07,Cm.Wolski
190,52.2340609,20.9257509,13:51:18,5,5438,13:50:00,1.3,5104,06,Znana
112,52.29266,21.041658,13:51:16,6,5449,13:53:00,-1.7333333333333334,1147,04,Szpital Bródnowski
738,52.339008,21.118273,13:51:16,3,5457,13:42:00,9.266666666666667,1240,01,Pustelnik
111,52.226006,21.076647,13:51:17,2,5935,13:50:00,1.2833333333333334,2144,02,Wał Gocławski
180,52.247555,20.989246,13:51:14,5,5949,13:48:00,3.2333333333333334,7083,03,Anielewicza
116,52.1809,21.0563,13:51:18,10,5957,13:32:00,19.3,3033,56,św.Bonifacego
503,52.144623,21.049936,13:51:17,5,5972,13:47:00,4.283333333333333,3141,01,Braci Wagów
518,52.236218,21.018225,13:51:17,4,5982,13:44:00,7.283333333333333,7049,01,Ordynacka
127,52.208843,20.895433,13:51:17,4,5993,13:44:00,7.283333333333333,4224,01,Nowe Włochy
L29,52.2576436,20.586633,13:51:15,1,60056,13:35:00,16.25,6166,02,Leszno
105,52.2288349,20.9679139,13:51:15,3,6202,13:40:00,11.25,5042,02,Szpital Wolski
105,52.2235185,20.9309906,13:51:18,5,6219,13:52:00,-0.7,5021,01,Fort Wola
189,52.199543,20.915169,13:51:17,6,7248,13:33:00,18.283333333333335,4092,03,Ryżowa
523,52.229862,21.067097,13:51:18,13,7250,13:42:00,9.3,2098,01,Międzynarodowa
523,52.258469,20.898317,13:51:17,7,7255,13:42:00,9.283333333333333,5055,07,Stare Bemowo
523,52.2180307,21.0205064,13:51:16,3,7705,13:35:00,16.266666666666666,7009,01,Marszałkowska
523,52.2463746,21.1046785,13:51:18,1,7730,13:52:00,-0.7,2109,03,Chłopickiego
125,52.241658,21.0414615,13:51:15,5,7757,13:41:00,10.25,1231,03,Metro Stadion Narodowy
125,52.2062479,21.1757924,13:51:12,2,7806,13:37:00,14.2,2028,01,Pożaryskiego
509,52.2328681,21.0606381,13:51:17,6,7810,13:39:00,12.283333333333333,2140,04,Stacja Krwiodawstwa
521,52.1594126,21.2047222,13:51:18,1,7813,13:32:00,19.3,2052,03,Falenica
514,52.2182771,21.0155017,13:51:18,2,7819,13:42:00,9.3,7006,08,Metro Politechnika
514,52.2504285,21.2247864,13:51:18,4,7871,13:43:00,8.3,2282,02,Armii Krajowej
148,52.1539096,21.0492815,13:51:16,2,8303,13:46:00,5.266666666666667,3122,01,Teligi
522,52.2185467,21.0150833,13:51:08,6,8360,13:51:00,0.13333333333333333,7006,05,Metro Politechnika
120,52.269386,21.059698,13:51:17,3,8446,13:52:00,-0.7166666666666667,1055,04,Gorzykowska
120,52.361668,21.061983,13:51:15,8,8450,13:51:00,0.25,1295,01,Olesin
710,52.0742817,21.0113067,13:51:05,4,8503,13:40:00,11.083333333333334,3464,71,Targowisko
165,52.1582933,21.00236,13:51:10,1,8507,13:39:00,12.166666666666666,3104,01,Wyczółki
174,52.17035,20.9953783,13:51:16,3,8511,13:42:00,9.266666666666667,3267,71,Bokserska
742,51.9868733,21.214025,13:51:09,1,8547,13:45:00,6.15,3369,01,Pijarska
174,52.183431,21.018761,13:51:01,371,8550,13:35:00,16.016666666666666,3111,04,os.Domaniewska
143,52.2638217,21.16865,13:51:09,1,8556,13:32:00,19.15,2088,01,Rembertów-Akademia
521,52.2077217,20.963815,13:51:11,4,8574,13:36:00,15.183333333333334,4119,03,Szczęśliwice
Z26,52.225529,20.937976,13:51:04,1,8582,13:32:00,19.066666666666666,5010,04,Sowińskiego
174,52.213065,21.006399,13:51:00,1,8810,13:45:00,6.0,7094,01,Biblioteka Narodowa
172,52.2169728,20.9635393,13:51:13,8,8824,13:34:00,17.216666666666665,4045,05,rondo Zesłańców Syberyjskich
140,52.2766731,21.0527626,13:51:08,3,8871,13:35:00,16.133333333333333,1140,09,Metro Trocka
161,52.154293,21.209141,13:50:51,1,9089,13:50:00,0.85,2158,01,Olecka
161,52.186714,21.224741,13:51:17,2,9093,13:54:00,-2.716666666666667,2184,01,Zbójna Góra
203,52.2761961,20.9212823,13:51:13,472,9219,13:51:00,0.21666666666666667,6049,04,Kwitnąca
133,52.317071,20.952524,13:51:15,348,9220,13:35:00,16.25,1277,07,Tarchomin
164,52.145683,21.1386319,13:51:13,1,9231,13:35:00,16.216666666666665,3159,02,Kępa Zawadowska
133,52.3554118,20.982379,13:51:10,2,9253,13:32:00,19.166666666666668,1116,01,Choszczówka
234,52.339024,21.066822,13:51:13,3,9311,13:54:00,-2.783333333333333,1558,02,Augustów
234,52.326801,21.04837,13:51:15,1,9346,13:50:00,1.25,1288,02,Ostródzka-Szkoła
516,52.339756,20.940592,13:50:53,4,9405,13:46:00,4.883333333333334,1405,01,Dzierzgońska
516,52.291195,21.000937,13:51:14,2,9430,13:45:00,6.233333333333333,1013,09,Żerań FSO
516,52.320511,20.970606,13:51:10,1,9454,13:34:00,17.166666666666668,1020,03,Białołęka-Ratusz
194,52.1982005,20.870374333,13:51:13,1,9513,13:47:00,4.216666666666667,4219,01,Śmigielska
121,52.282559,20.972197,13:51:10,1,9515,13:48:00,3.1666666666666665,6136,02,Sobocka
159,52.223035167,21.007394833,13:51:16,5,9527,13:45:00,6.266666666666667,7004,01,Noakowskiego
715,52.1277195,20.9797795,13:51:17,53,9536,13:48:00,3.283333333333333,4268,01,Parlamentarna
131,52.229371,21.003846,13:51:16,5,9809,13:50:00,1.2666666666666666,7002,25,Dw.Centralny
131,52.20661,21.043183,13:51:06,3,9844,13:36:00,15.1,3085,01,Iwicka
167,52.213105,21.05776,13:51:14,5,9853,13:54:00,-2.7666666666666666,3069,02,Budexpo
114,52.295837,21.042292,13:51:03,4,9903,13:47:00,4.05,1153,01,Łojewska
186,52.322262,20.944931,13:51:16,3,9909,13:48:00,3.2666666666666666,1195,01,Mehoffera
193,52.17028,20.995386,13:51:16,5,9921,13:45:00,6.266666666666667,3267,71,Bokserska
193,52.173569,21.018925,13:51:17,1,9940,13:46:00,5.283333333333333,3011,06,al.Lotników
114,52.269539,20.953165,13:50:43,6,9955,13:38:00,12.716666666666667,6043,01,Romaszewskiego
219,52.1839498,21.1879016,13:52:02,2,1008,13:51:00,1.0333333333333334,2043,03,PKP Radość
156,52.2781423,21.0441116,13:52:13,3,1110,13:53:00,-0.7833333333333333,1144,01,Cm.Bródnowski
218,52.180027,21.020123,13:52:14,3,1205,13:36:00,16.233333333333334,3009,08,Metro Wilanowska
106,52.241543,21.025005,13:52:09,5,1224,13:53:00,-0.85,7061,02,Biblioteka Uniwersytecka
153,52.276871,21.170403,13:52:14,1,1412,13:53:00,-0.7666666666666667,2220,01,PKP Mokry Ług
119,52.2100556,21.2055644,13:52:14,1,1413,13:55:00,-2.7666666666666666,2034,01,Wiśniowa Góra
119,52.2142083,21.133195,13:52:03,2,1521,13:46:00,6.05,2188,04,Lucerny
218,52.1888617,20.99724,13:51:53,2,1533,13:32:00,19.883333333333333,3258,01,Zajezdnia Woronicza
218,52.179791,21.024213,13:52:00,4,1535,13:49:00,3.0,3009,16,Metro Wilanowska
221,52.2604333,20.97846,13:52:13,1,1536,13:52:00,0.21666666666666667,6039,54,pl.Grunwaldzki
181,52.31022,20.912703,13:51:55,2,1538,13:35:00,16.916666666666668,6062,01,Tułowicka
156,52.29101,20.92776,13:52:12,4,1540,13:50:00,2.2,6059,23,Metro Młociny
181,52.2795383,20.9739,13:52:14,4,1541,13:34:00,18.233333333333334,6137,02,Rudzka
118,52.2194533,21.0154751,13:52:10,3,1809,13:33:00,19.166666666666668,7006,09,Metro Politechnika
126,52.3184308,20.998696,13:52:12,4,1811,13:53:00,-0.8,1097,03,Marcelin
169,52.2731725,21.0428456,13:52:14,1,1814,13:50:00,2.2333333333333334,1143,01,Kołowa
183,52.2446958,21.0871883,13:52:12,1,1838,13:42:00,10.2,2008,15,Wiatraczna
173,52.2416431,21.1647056,13:52:10,1,1851,13:36:00,16.166666666666668,2066,02,Korkowa-Cmentarz
222,52.2447297,21.0049724,13:52:14,3,1907,13:55:00,-2.7666666666666666,7101,01,Bielańska
222,52.2123436,21.0186604,13:52:14,2,1910,13:53:00,-0.7666666666666667,3001,01,pl.Unii Lubelskiej
517,52.206158,20.943247,13:52:02,4,2202,13:45:00,7.033333333333333,4047,01,PKP WKD Al.Jerozolimskie
523,52.2584934,20.8982872,13:52:13,8,2234,13:52:00,0.21666666666666667,5055,07,Stare Bemowo
184,52.271606,20.934307,13:52:11,5,2235,13:42:00,10.183333333333334,6047,02,Conrada
105,52.224312,20.897331,13:52:14,2,2241,13:40:00,12.233333333333333,5046,02,Siemiatycka
523,52.238392,20.950294,13:52:14,5,2243,13:36:00,16.233333333333334,5020,01,Park Moczydło
191,52.2181391,20.9838954,13:52:11,2,2250,13:54:00,-1.8166666666666667,4003,15,pl.Narutowicza
120,52.3366372,21.0469465,13:52:13,7,3430,13:46:00,6.216666666666667,1346,51,Pszeniczna
511,52.291381,20.9280835,13:52:11,3,3452,13:42:00,10.183333333333334,6059,18,Metro Młociny
178,52.228054,20.96085,13:52:14,5,4215,13:51:00,1.2333333333333334,5043,51,PKP Wola (Kasprzaka)
207,52.19371,20.895826,13:52:13,1,4217,13:48:00,4.216666666666667,4123,02,Adamieckiego
178,52.211908,20.951899,13:51:56,2,4230,13:43:00,8.933333333333334,4051,02,Berestecka
255,52.224083,20.936516,13:52:13,1,4245,13:50:00,2.216666666666667,5010,53,Sowińskiego
119,52.2083262,21.0081093,13:52:14,4,4305,13:42:00,10.233333333333333,3228,02,Metro Pole Mokotowskie
154,52.2171091,20.9639624,13:52:14,4,4337,13:36:00,16.233333333333334,4045,71,rondo Zesłańców Syberyjskich
134,52.278866,20.97769,13:52:12,2,4413,13:46:00,6.2,6133,03,os.Potok
181,52.298855,20.902918,13:52:13,3,4414,13:33:00,19.216666666666665,6069,02,Cm.Północny-Brama Gł.
240,52.338276,21.118868,13:52:13,1,4416,13:51:00,1.2166666666666666,1240,03,Pustelnik
123,52.234444,21.097473,13:52:12,4,4431,13:38:00,14.2,2102,05,Zamieniecka
124,52.1719507,20.9396414,13:52:05,2,5221,13:40:00,12.083333333333334,4016,01,Szyszkowa
719,52.2376221,20.9138917,13:52:07,1,5223,13:39:00,13.116666666666667,5034,71,Metro Bemowo
523,52.2397294,20.9173929,13:52:12,10,5242,13:45:00,7.2,5033,02,Konarskiego
184,52.2468317,20.9383907,13:52:13,6,5245,13:50:00,2.216666666666667,5073,06,Koło
512,52.2826316,21.0719207,13:52:14,4,5407,13:34:00,18.233333333333334,1059,01,Tużycka
Z26,52.22485,20.930075,13:52:13,2,5425,13:40:00,12.216666666666667,5011,07,Cm.Wolski
190,52.2340699,20.9257726,13:52:14,5,5438,13:50:00,2.2333333333333334,5104,06,Znana
127,52.201683,20.937157,13:52:13,3,5885,13:37:00,15.216666666666667,4048,01,Popularna
111,52.225456,21.069286,13:52:14,2,5935,13:51:00,1.2333333333333334,2143,02,Afrykańska
111,52.238533,21.055811,13:52:14,1,5968,13:43:00,9.233333333333333,2138,02,Adampolska
503,52.144611,21.049942,13:52:12,5,5972,13:47:00,5.2,3141,01,Braci Wagów
127,52.208817,20.89543,13:52:12,4,5993,13:44:00,8.2,4224,01,Nowe Włochy
L29,52.2576435,20.5866281,13:52:12,1,60056,13:35:00,17.2,6166,02,Leszno
523,52.248299,21.084152,13:52:12,14,7201,13:46:00,6.2,2113,01,Dwernickiego
191,52.1938849,20.9026117,13:52:09,5,7206,13:33:00,19.15,4125,02,Skoroszewska
523,52.258476,20.898317,13:52:10,7,7255,13:42:00,10.166666666666666,5055,07,Stare Bemowo
507,52.223831,21.0987689,13:52:13,2,7302,13:33:00,19.216666666666665,2147,01,Horbaczewskiego
750,52.290997,20.92799,13:51:58,4,757,13:38:00,13.966666666666667,6059,21,Metro Młociny
523,52.219676,21.0271339,13:52:13,3,7705,13:36:00,16.216666666666665,7037,55,pl.Na Rozdrożu
189,52.1919581,20.9498705,13:52:11,7,7729,13:50:00,2.183333333333333,4087,01,Orzechowa
523,52.2462694,21.1051662,13:52:14,1,7730,13:52:00,0.23333333333333334,2109,03,Chłopickiego
514,52.2301345,21.0693623,13:52:10,1,7742,13:46:00,6.166666666666667,2098,02,Międzynarodowa
509,52.2252807,21.0917492,13:52:14,7,7748,13:47:00,5.233333333333333,2146,02,Bora-Komorowskiego
125,52.2416615,21.041465,13:52:11,5,7757,13:41:00,11.183333333333334,1231,03,Metro Stadion Narodowy
514,52.2499994,21.2334369,13:52:13,4,7871,13:44:00,8.216666666666667,2283,02,Chodkiewicza
523,52.2530189,20.9119124,13:52:14,9,7883,13:41:00,11.233333333333333,5063,04,Radiowa
148,52.1558106,21.0524875,13:52:10,2,8303,13:45:00,7.166666666666667,3123,01,Nugat
136,52.1493886,21.0450635,13:52:13,8,8305,13:43:00,9.216666666666667,3280,02,Metro Imielin
120,52.26989,21.056574,13:52:12,3,8446,13:53:00,-0.8,1136,01,Myszkowska
120,52.361668,21.061958,13:52:11,8,8450,13:51:00,1.1833333333333333,1295,01,Olesin
710,52.0742817,21.0113067,13:52:08,4,8503,13:40:00,12.133333333333333,3464,71,Targowisko
165,52.1582933,21.00236,13:52:12,1,8507,13:39:00,13.2,3104,01,Wyczółki
174,52.17035,20.9953783,13:52:03,3,8511,13:42:00,10.05,3267,71,Bokserska
521,52.2077217,20.963815,13:52:13,4,8574,13:36:00,16.216666666666665,4119,03,Szczęśliwice
174,52.216203,21.005628,13:52:01,1,8810,13:44:00,8.016666666666667,7093,01,GUS
172,52.2182,20.9672163,13:52:09,8,8824,13:35:00,17.15,4044,01,Dw.Zachodni
140,52.2766671,21.0527745,13:52:12,3,8871,13:35:00,17.2,1140,09,Metro Trocka
104,52.29361,21.031185,13:52:10,1,9086,13:55:00,-2.8333333333333335,1085,13,Metro Bródno
161,52.186687,21.22477,13:52:14,2,9093,13:54:00,-1.7666666666666666,2184,01,Zbójna Góra
203,52.2769116,20.9227936,13:52:12,472,9219,13:41:00,11.2,6049,03,Kwitnąca
133,52.317093,20.95251,13:52:09,348,9220,13:35:00,17.15,1277,07,Tarchomin
164,52.145683,21.1386319,13:52:13,1,9231,13:35:00,17.216666666666665,3159,02,Kępa Zawadowska
Z12,52.2748043,20.8446003,13:52:10,1,9252,13:50:00,2.1666666666666665,6104,01,Vivaldiego
234,52.339008,21.066814,13:52:10,3,9311,13:54:00,-1.8333333333333333,1558,02,Augustów
179,52.155838,21.023703,13:52:08,8,9320,13:43:00,9.133333333333333,3130,02,Pięciolinii
516,52.291199,21.000933,13:52:14,2,9430,13:45:00,7.233333333333333,1013,09,Żerań FSO
516,52.320408,20.969025,13:52:06,3,9437,13:38:00,14.1,1312,01,Ceramiczna
516,52.321529,20.968,13:52:10,1,9454,13:35:00,17.166666666666668,1312,02,Ceramiczna
194,52.199789667,20.8737845,13:52:13,1,9513,13:48:00,4.216666666666667,4307,01,Warszawska
121,52.2851065,20.970185333,13:52:10,1,9515,13:49:00,3.1666666666666665,6086,02,Klaudyny
715,52.136609333,20.971565833,13:52:13,55,9529,13:44:00,8.216666666666667,4170,02,Spółdzielnia
194,52.208208833,20.9005755,13:52:12,2,9532,13:55:00,-2.8,4223,02,Szuberta
715,52.124412833,20.979581833,13:52:12,53,9536,13:49:00,3.2,4178,01,Boryny
212,52.27338,21.053295,13:52:14,3,9694,13:38:00,14.233333333333333,1139,02,Handlowa
131,52.2221,21.015954,13:52:14,4,9807,13:41:00,11.233333333333333,7011,01,pl.Konstytucji
131,52.22939,21.003876,13:52:14,5,9809,13:50:00,2.2333333333333334,7002,25,Dw.Centralny
167,52.2136376,21.0234801,13:52:14,4,9842,13:44:00,8.233333333333333,3001,58,pl.Unii Lubelskiej
185,52.156983,21.04323,13:52:13,5,9854,13:39:00,13.216666666666667,3121,02,Strzeleckiego
114,52.283726,20.927158,13:51:49,7,9910,13:48:00,3.816666666666667,6050,01,Tołstoja
193,52.156178,21.043022,13:52:12,4,9912,13:49:00,3.2,3121,04,Strzeleckiego
193,52.170284,20.995361,13:52:10,5,9921,13:45:00,7.166666666666667,3267,71,Bokserska
210,52.289875,20.931356,13:52:14,2,9932,13:53:00,-0.7666666666666667,6059,01,Metro Młociny
219,52.183914,21.187964,13:52:54,2,1008,13:51:00,1.9,2043,03,PKP Radość
208,52.210605,20.950478,13:53:09,2,1051,13:56:00,-2.85,4046,01,Śmigłowca
263,52.18557,21.097656,13:53:09,5,1201,13:52:00,1.15,3317,01,Tuzinowa
153,52.276913,21.170383,13:53:09,1,1412,13:53:00,0.15,2220,01,PKP Mokry Ług
119,52.210083,21.2055579,13:53:07,1,1413,13:55:00,-1.8833333333333333,2034,01,Wiśniowa Góra
119,52.2067667,21.0357583,13:52:56,3,1526,13:52:00,0.9333333333333333,3084,51,Stępińska
218,52.18889,21.0003583,13:53:04,2,1533,13:49:00,4.066666666666666,3240,06,Woronicza
218,52.179781,21.02421,13:53:00,4,1535,13:49:00,4.0,3009,16,Metro Wilanowska
221,52.2620467,20.9787683,13:52:59,1,1536,13:33:00,19.983333333333334,6039,12,pl.Grunwaldzki
156,52.290926,20.927908,13:52:52,4,1540,13:50:00,2.8666666666666667,6059,23,Metro Młociny
169,52.300191,21.041831,13:53:09,2,1555,13:56:00,-2.85,1152,06,Bródno-Podgrodzie
126,52.296328,21.054894,13:53:11,3,1813,13:54:00,-0.8166666666666667,1319,01,Malborska
169,52.2705135,21.0414686,13:53:09,1,1814,13:51:00,2.15,1142,01,Rogowska
183,52.2446531,21.087157,13:53:08,1,1838,13:42:00,11.133333333333333,2008,15,Wiatraczna
115,52.2057146,21.1719395,13:53:02,4,1862,13:38:00,15.033333333333333,2438,02,Wawer-Ratusz
222,52.2447276,21.0050036,13:53:11,3,1907,13:55:00,-1.8166666666666667,7101,01,Bielańska
222,52.2123,21.0189,13:53:06,2,1910,13:53:00,0.1,3001,01,pl.Unii Lubelskiej
189,52.1733864,21.0191645,13:53:12,14,2005,13:39:00,14.2,3011,06,al.Lotników
217,52.1660054,21.0692922,13:53:11,1,2012,13:36:00,17.183333333333334,3353,52,Oś Królewska
523,52.258484,20.898272,13:53:06,8,2234,13:52:00,1.1,5055,07,Stare Bemowo
105,52.226532,20.897173,13:53:11,1,2242,13:56:00,-2.816666666666667,5047,01,Człuchowska
523,52.23774,20.955444,13:53:08,5,2243,13:37:00,16.133333333333333,5028,03,Metro Młynów
191,52.2181409,20.9839077,13:53:10,2,2250,13:54:00,-0.8333333333333334,4003,15,pl.Narutowicza
172,52.1782712,21.0491584,13:53:09,5,2259,13:40:00,13.15,3094,05,Stegny
511,52.2914035,20.9283573,13:53:09,3,3452,13:42:00,11.15,6059,18,Metro Młociny
509,52.2546516,21.03371,13:53:11,5,3463,13:36:00,17.183333333333334,1003,05,Dw.Wileński
L25,51.9815925,21.2175151,13:52:29,1,35136,13:43:00,9.483333333333333,3368,01,Rynek
178,52.246437,21.011711,13:53:10,3,4207,13:51:00,2.1666666666666665,7048,01,Kapitulna
207,52.195499,20.898291,13:53:08,1,4217,13:47:00,6.133333333333334,4095,02,Szancera
129,52.2467814,20.9475867,13:53:12,1,4227,13:52:00,1.2,5071,03,Deotymy
255,52.222446,20.937798,13:53:12,1,4245,13:37:00,16.2,5205,52,Jana Kazimierza
178,52.185642,20.895935,13:52:53,1,4249,13:55:00,-2.1166666666666667,4284,04,Skorosze
154,52.2171224,20.9639692,13:53:11,4,4337,13:36:00,17.183333333333334,4045,71,rondo Zesłańców Syberyjskich
126,52.3158,21.00082,13:53:11,2,4409,13:50:00,3.183333333333333,1096,04,os.Marywilska
181,52.297173,20.899942,13:53:08,3,4414,13:52:00,1.1333333333333333,6069,03,Cm.Północny-Brama Gł.
240,52.338268,21.118876,13:53:11,1,4416,13:51:00,2.183333333333333,1240,03,Pustelnik
123,52.223934,21.101913,13:53:09,1,4420,13:45:00,8.15,2148,08,Gocław
123,52.234642,21.097589,13:53:09,4,4431,13:38:00,15.15,2102,05,Zamieniecka
182,52.217226,21.0063269,13:53:08,1,5201,13:56:00,-2.8666666666666667,7093,06,GUS
124,52.175233,20.9441006,13:53:05,2,5221,13:45:00,8.083333333333334,4015,12,P+R Al.Krakowska
719,52.2376223,20.9138917,13:52:55,1,5223,13:39:00,13.916666666666666,5034,71,Metro Bemowo
Z26,52.224838,20.930086,13:53:08,2,5425,13:40:00,13.133333333333333,5011,07,Cm.Wolski
145,52.29063,21.002676,13:53:12,6,5428,13:38:00,15.2,1013,04,Żerań FSO
190,52.2340709,20.9257822,13:53:12,5,5438,13:50:00,3.2,5104,06,Znana
503,52.254425,20.999323,13:53:09,1,5870,13:37:00,16.15,7018,06,Muranowska
127,52.205509,20.942781,13:53:08,3,5885,13:38:00,15.133333333333333,4047,01,PKP WKD Al.Jerozolimskie
116,52.241589,21.015759,13:53:09,4,5947,13:48:00,5.15,7045,01,Hotel Bristol
503,52.144611,21.049927,13:53:07,5,5972,13:47:00,6.116666666666666,3141,01,Braci Wagów
127,52.208817,20.895462,13:53:06,4,5993,13:44:00,9.1,4224,01,Nowe Włochy
L29,52.2576598,20.58663,13:53:08,1,60056,13:35:00,18.133333333333333,6166,02,Leszno
523,52.2320211,20.9565534,13:53:11,11,6212,13:44:00,9.183333333333334,5007,06,PKP Wola (Wolska)
523,52.258472,20.898293,13:53:10,7,7255,13:42:00,11.166666666666666,5055,07,Stare Bemowo
507,52.225139,21.0924077,13:53:12,2,7302,13:52:00,1.2,2146,02,Bora-Komorowskiego
