lines,latitude,longitude,time,brigade,vehicle_number
217,52.1681268,21.0685056,17:23:04,5,8331
166,52.1380168,21.0655873,17:23:03,012,8332
319,52.2080435,21.1963531,17:23:10,08,8333
522,52.2294491,21.004424,17:23:08,6,8334
127,52.2363666,21.0310718,17:23:01,3,8336
724,52.1329703,21.0745295,17:23:06,667,8337
709,52.0838455,21.0222553,17:23:03,014,8338
501,52.1791481,21.0517691,17:23:04,5,8339
709,52.0677175,21.017045,17:23:01,1,8340
136,52.179601,21.002278,17:23:06,12,8342
217,52.179705,21.0240633,17:22:53,07,8343
189,52.174983,21.009943,17:22:51,027,8344
709,52.137303,21.017853,17:23:04,013,8345
709,52.1294817,21.018165,17:23:01,8,8346
143,52.235596,21.129206,17:22:49,09,8348
727,52.093578,21.018865,17:23:08,3,8349
174,52.174295,21.0125233,17:23:06,5,8350
504,52.2290067,21.0050483,17:23:08,3,8351
727,52.062995,20.9202117,17:23:00,04,8352
504,52.227505,21.00129,17:22:57,011,8353
519,52.18882,21.0480217,17:22:56,3,8355
519,52.20153,21.035475,17:23:07,1,8356
217,52.149125,21.0596417,17:23:08,1,8357
222,52.1927267,20.9957717,17:22:56,5,8358
148,52.1546067,21.00785,17:22:58,4,8359
166,52.2235583,21.02435,17:23:02,661,8360
136,52.150591,21.04669,17:23:02,8,8361
402,52.2036433,21.07245,17:23:07,9,8362
710,52.12939,21.06779,17:23:06,09,8363
128,52.2078417,20.9633267,17:22:59,705,8364
172,52.1782083,21.0481933,17:22:58,8,8365
724,52.067943,21.024673,17:22:50,668,8366
148,52.1777,21.0472883,17:23:06,6,8367
504,52.145168,21.043413,17:23:00,9,8368
148,52.2029817,21.0654017,17:22:55,8,8369
502,52.2191633,21.0153317,17:23:06,718,8397
120,52.361774,21.061718,17:23:07,3,8442
190,52.23505,20.89649,17:23:06,015,8443
132,52.32262,21.057247,17:23:03,08,8444
145,52.291317,21.000845,17:23:09,8,8445
245,52.292576,21.042078,17:23:06,3,8446
500,52.275753,21.043028,17:23:06,6,8447
190,52.239304,20.914572,17:23:08,016,8448
120,52.287003,21.048086,17:23:06,8,8449
190,52.239243,20.943846,17:23:05,11,8450
140,52.2827,21.071733,17:23:03,1,8451
527,52.3235867,21.0683464,17:23:07,011,8452
705,52.339054,21.028919,17:23:07,66,8453
120,52.263016,21.054064,17:23:07,6,8454
190,52.237179,20.972031,17:23:04,2,8455
132,52.306461,21.060759,17:23:05,06,8456
199,52.300041,21.041346,17:23:04,3,8457
509,52.29084,21.00226,17:23:06,3,8458
509,52.340256,20.947399,17:22:59,5,8459
160,52.242565,20.995564,17:23:07,513,8460
120,52.252586,21.051199,17:23:05,7,8461
145,52.234726,21.125862,17:23:06,015,8462
145,52.259178,21.126854,17:23:03,4,8465
162,52.2319383,21.0305917,17:22:55,5,8500
742,52.029608,21.185101,17:23:04,761,8501
165,52.157138,21.002373,17:22:50,4,8502
709,52.112205,21.0186983,17:23:07,2,8503
217,52.1685083,21.068315,17:23:06,3,8504
709,52.179196,21.023099,17:22:55,6,8505
148,52.244881,21.087331,17:22:57,9,8506
401,52.1903417,20.8621517,17:22:58,011,8507
710,52.1190017,21.1026267,17:22:58,4,8508
174,52.1933983,21.0150983,17:23:08,4,8509
189,52.229228,20.896998,17:22:55,9,8510
709,52.15112,21.0173883,17:23:00,5,8511
193,52.161698,21.037528,17:22:54,06,8512
504,52.12894,21.06876,17:22:53,1,8513
319,52.1696883,21.1562367,17:23:08,06,8514
138,52.2611,21.0677467,17:23:00,012,8517
251,52.13709,21.0995717,17:22:54,066,8518
710,52.07425,21.0113633,17:23:00,6,8519
401,52.184136,20.977693,17:22:55,030,8520
138,52.22977,21.050995,17:23:01,011,8521
727,52.110476,21.018618,17:22:51,2,8522
742,52.1067183,21.11327,17:23:07,1,8523
710,52.07668,21.0413333,17:23:03,5,8524
136,52.224113,20.957895,17:23:03,018,8526
501,52.201599,21.034111,17:23:06,4,8528
504,52.2248983,20.9903383,17:23:05,6,8530
501,52.2070533,21.02957,17:22:59,6,8531
709,52.088389,21.018999,17:22:51,4,8535
504,52.1713,21.006064,17:23:02,8,8536
217,52.154258,21.069836,17:23:03,06,8537
402,52.173128,21.02257,17:22:57,5,8538
501,52.221445,21.015796,17:23:00,1,8539
162,52.2194717,21.0367483,17:23:00,08,8540
187,52.201416,20.936385,17:23:07,8,8541
522,52.222271,21.016619,17:23:01,08,8542
127,52.2288083,21.006105,17:23:08,2,8544
308,52.1890156,21.0008035,17:23:00,01,8545
331,52.1732083,20.97324,17:23:06,01,8547
710,52.1307583,21.0979333,17:23:05,3,8548
709,52.07708,21.026154,17:22:48,011,8549
519,52.11682,21.09287,17:23:04,2,8550
709,52.106255,21.0184067,17:22:54,422,8551
168,52.192803,20.995618,17:23:02,3,8552
522,52.1743883,21.0634233,17:23:03,4,8554
504,52.190821,20.981353,17:22:58,012,8556
522,52.2147133,21.0161383,17:22:58,5,8558
401,52.1962733,20.9269633,17:23:07,021,8559
218,52.1831917,20.9894533,17:22:59,4,8560
402,52.240233,21.156086,17:22:55,2,8561
411,52.218621,21.015396,17:23:06,466,8562
520,52.241408,21.13532,17:23:04,010,8563
502,52.2237974,21.2231426,17:23:06,468,8564
514,52.2208333,21.030825,17:22:59,1,8565
525,52.2255017,21.161645,17:23:06,7,8566
402,52.176366,20.994426,17:22:48,6,8567
199,52.2692083,21.1798067,17:22:59,1,8568
514,52.236266,21.085799,17:23:06,4,8569
507,52.230005,21.01307,17:23:06,2,8570
202,52.2422083,21.0420783,17:23:00,09,8571
509,52.2250767,21.0721817,17:22:59,15,8572
523,52.2579917,20.8976933,17:22:53,16,8573
151,52.2229767,21.016165,17:22:55,3,8574
520,52.2288833,21.0632617,17:23:03,6,8577
525,52.2287843,21.0051343,17:23:08,2,8578
509,52.31806,20.964448,17:22:59,7,8579
738,52.33278,21.113205,17:22:53,06,8580
140,52.306478,21.091319,17:23:04,04,8582
112,52.2399567,20.91333,17:23:04,1,8583
120,52.276091,21.045813,17:23:04,5,8584
511,52.3215333,20.97157,17:23:07,08,8585
138,52.169625,21.0008467,17:23:05,1,8586
190,52.3014383,21.0873433,17:23:00,7,8587
Z26,52.2248833,20.9302117,17:23:01,3,8588
509,52.2387217,21.0542817,17:22:53,12,8589
190,52.240103,20.987941,17:23:00,017,8590
518,52.3340067,20.942035,17:23:06,09,8591
132,52.3241883,21.0674567,17:22:55,2,8592
500,52.29205,21.050276,17:22:55,3,8593
340,52.2766867,21.05287,17:22:55,07,8594
162,52.1922917,21.0643667,17:23:03,1,8595
141,52.2363993,21.1133443,17:23:07,9,8800
522,52.199977,21.0245876,17:23:05,1,8801
504,52.2290066,21.0050958,17:23:07,4,8802
141,52.21312,21.0477747,17:23:07,012,8804
504,52.1841456,20.9792205,17:23:06,7,8805
141,52.2361866,21.112839,17:23:04,10,8806
501,52.2287443,21.0058678,17:23:05,3,8807
174,52.1961421,21.0133728,17:23:08,1,8808
709,52.0759825,21.0223915,17:23:05,3,8809
187,52.191181,21.058806,17:23:02,11,8810
174,52.1702546,20.9953076,17:23:07,09,8812
512,52.28591,21.0498066,17:23:05,2,8813
136,52.1998869,20.98413,17:23:07,1,8815
174,52.1748925,21.0128895,17:23:07,6,8816
710,52.1011473,21.125437,17:23:05,08,8817
136,52.192128,20.985943,17:22:53,6,8818
504,52.225193,20.990968,17:23:05,5,8819
512,52.2873931,21.0748516,17:22:59,3,8820
140,52.360861,21.1110955,17:23:04,05,8821
340,52.284468,21.0735475,17:23:07,06,8822
138,52.2352461,21.0536928,17:23:08,7,8823
148,52.1573396,20.9864753,17:23:07,5,8824
174,52.2273262,21.0023113,17:23:07,3,8825
136,52.1506091,21.0360505,17:23:00,10,8826
188,52.2358263,21.078989,17:23:06,3,8827
720,52.2348393,21.1158433,17:23:02,2,8828
E-2,52.2372953,21.0177061,17:23:00,03,8829
141,52.242262,21.1015201,17:23:08,1,8830
720,52.223503,21.230793,17:22:50,1,8832
182,52.2166248,20.962431,17:23:08,5,8833
520,52.2327261,21.1193518,17:23:10,09,8836
704,52.234951,21.1257973,17:23:03,2,8837
520,52.2387733,21.1500706,17:23:07,7,8839
411,52.2221048,21.1025308,17:23:04,02,8841
151,52.2303113,21.105635,17:23:05,2,8842
127,52.210191,20.9491038,17:23:06,9,8843
520,52.225158,21.014561,17:22:57,3,8844
143,52.2281296,21.060983,17:23:04,3,8845
523,52.2397145,20.937894,17:23:04,12,8846
520,52.2342221,21.0092645,17:23:02,011,8848
502,52.223927,21.0427573,17:23:03,465,8850
158,52.228312,21.0037096,17:23:05,8,8851
520,52.233485,21.0764885,17:23:05,1,8852
102,52.2526038,21.0791451,17:23:05,546,8853
411,52.223826,21.221205,17:23:09,462,8854
411,52.223984,21.042278,17:23:02,467,8855
240,52.3187736,21.0984543,17:22:59,04,8856
500,52.261428,21.011823,17:22:51,7,8858
138,52.2606033,21.1005243,17:23:05,6,8860
E-2,52.2013238,21.0356016,17:23:04,02,8861
731,52.3931583,20.9340313,17:23:01,475,8862
140,52.3597373,21.1309828,17:23:06,06,8863
512,52.250824,21.0397665,17:23:05,5,8864
512,52.252063,21.047378,17:22:57,4,8865
138,52.2525595,21.0383076,17:23:04,4,8867
500,52.254398,20.981846,17:22:54,1,8868
240,52.3384248,21.1188721,17:23:07,3,8869
512,52.2805736,21.069957,17:23:03,1,8870
723,52.3375031,20.9582966,17:23:03,732,8872
340,52.3090145,21.0936035,17:22:57,05,8873
140,52.2765701,21.0531126,17:23:02,09,8874
140,52.2939566,21.0812531,17:23:02,07,8875
245,52.291854,21.065957,17:23:03,2,8876
140,52.2732373,21.0622718,17:23:05,08,8877
340,52.2765913,21.0528125,17:23:03,01,8878
340,52.2903291,21.0779836,17:23:06,02,8879
709,52.1525446,21.0180273,17:23:03,7,8880
141,52.227327,21.0582825,17:23:03,8,8881
168,52.2339973,21.105443,17:23:03,7,8882
517,52.2303955,21.0214776,17:23:03,9,8883
217,52.176533,21.037411,17:23:03,4,8884
709,52.18007,21.023711,17:22:48,012,8885
168,52.212215,21.019628,17:22:50,5,8886
168,52.200631,21.00055,17:23:07,4,8889
143,52.2221006,21.0367605,17:23:05,1,8890
308,52.1895623,21.020588,17:23:06,02,8891
148,52.1984848,21.053524,17:22:58,1,8892
187,52.222947,21.0393185,17:22:58,2,8893
166,52.2017573,21.035249,17:22:49,011,8894
317,52.1768068,21.0021875,17:23:02,1,8895
172,52.1796063,21.0525518,17:23:03,9,8896
148,52.1920378,21.0460903,17:23:04,7,8897
317,52.1780223,20.9822378,17:23:02,5,8898
141,52.186118,20.9707093,17:23:07,5,8899
161,52.186691,21.22476,17:23:05,1,9062
133,52.345493,20.974585,17:22:44,1,9063
161,52.185074,21.219366,17:23:08,2,9064
211,52.317513,20.953136,17:23:06,010,9065
211,52.333248,20.941687,17:22:46,09,9066
211,52.329586,20.955141,17:22:39,08,9067
314,52.312328,21.027498,17:23:01,1,9068
104,52.299603,21.03178,17:23:00,03,9069
262,52.280323,21.081659,17:23:08,03,9070
211,52.348377,20.941778,17:23:04,012,9071
211,52.291534,21.001024,17:22:54,461,9073
104,52.30027,21.029161,17:23:02,2,9074
900,52.3409,20.948563,17:23:08,1,9075
211,52.330021,20.954855,17:22:22,1,9076
211,52.302876,20.977777,17:22:47,2,9077
211,52.302845,20.989702,17:23:08,3,9078
262,52.274967,21.056557,17:23:05,1,9079
262,52.28643,21.089945,17:23:03,2,9081
332,52.315834,21.032545,17:23:04,1,9082
104,52.334808,21.033348,17:23:06,1,9083
161,52.154255,21.212849,17:22:54,03,9088
211,52.291424,21.00102,17:23:05,011,9090
314,52.313133,21.000145,17:23:08,454,9093
314,52.319111,20.967125,17:22:57,2,9094
305,52.2248855,21.1617708,17:23:06,1,9201
809,52.1304548,21.0182561,17:23:07,572,9202
133,52.3354091,20.9624335,17:23:08,348,9203
164,52.164491,21.108952,17:23:03,1,9204
264,52.2063955,20.8829721,17:23:08,1,9205
201,52.2622491,20.9258375,17:23:07,05,9206
164,52.178229,21.049257,17:23:08,2,9207
164,52.182952,21.0576966,17:23:06,3,9208
201,52.2604793,20.9249363,17:23:04,2,9210
201,52.2534613,20.9325009,17:23:07,3,9211
201,52.2467576,20.9388861,17:23:04,4,9212
203,52.2728814,20.91274,17:23:06,1,9214
815,52.153818,21.0378341,17:23:07,573,9215
239,52.155261,21.033214,17:23:03,574,9219
164,52.154871,21.130062,17:23:02,2,9220
201,52.2679958,20.9325063,17:23:07,1,9226
809,52.1214366,21.016543,17:23:06,571,9227
211,52.3175724,20.9631756,17:23:03,460,9228
203,52.283487,20.9269395,17:23:01,472,9229
211,52.3485562,20.942651,17:23:04,5,9230
264,52.168418,21.0844964,17:23:03,1,9231
211,52.348314,20.925404,17:23:03,6,9232
349,52.231743,20.896185,17:23:07,1,9242
815,52.119004,20.944265,17:23:07,775,9245
Z12,52.207555,20.8822705,17:23:07,1,9251
133,52.3168835,20.9523288,17:23:03,2,9252
Z12,52.282578,20.9182346,17:23:07,1,9253
142,52.171799,21.189734,17:23:03,1,9303
142,52.196922,21.13583,17:23:08,4,9305
234,52.310287,21.014118,17:23:07,3,9311
179,52.162067,21.03693,17:23:01,7,9312
196,52.260479,21.163635,17:22:58,03,9314
135,52.248291,21.107155,17:23:08,08,9316
135,52.243252,21.075417,17:23:07,4,9317
179,52.139156,21.055166,17:23:07,3,9318
179,52.141968,21.030945,17:23:08,5,9319
179,52.146046,21.037043,17:23:08,10,9320
256,52.314796,21.067045,17:23:03,1,9321
147,52.250336,21.052357,17:23:07,08,9322
135,52.252579,21.036741,17:23:07,5,9324
179,52.131161,21.058401,17:23:05,2,9325
198,52.228256,21.223938,17:23:06,04,9326
135,52.239479,21.100439,17:23:05,3,9327
179,52.153667,21.038769,17:23:03,9,9329
147,52.234531,21.053917,17:23:08,06,9330
142,52.185955,21.143476,17:23:07,08,9332
196,52.256741,21.176672,17:23:06,2,9333
179,52.154358,21.031914,17:22:56,6,9334
739,52.154137,21.017982,17:23:05,2,9335
256,52.305843,21.060465,17:23:05,2,9337
179,52.132782,21.055252,17:23:05,11,9338
135,52.247959,21.042189,17:23:07,1,9339
198,52.224934,21.223133,17:23:03,3,9340
179,52.128811,21.068647,17:23:08,51,9341
179,52.149979,21.059282,17:23:08,012,9342
135,52.230484,21.083775,17:23:08,2,9343
234,52.327961,21.047976,17:23:06,2,9344
142,52.235748,21.123413,17:23:05,469,9345
234,52.341652,21.067408,17:23:07,1,9346
142,52.171314,21.232399,17:23:08,5,9347
135,52.259548,21.027277,17:23:07,07,9348
739,52.118214,21.018507,17:23:07,3,9349
147,52.221279,21.090628,17:23:04,07,9350
256,52.327881,21.065525,17:23:07,03,9351
179,52.161926,21.026926,17:23:04,8,9352
198,52.253773,21.223734,17:23:06,2,9353
196,52.263042,21.16959,17:23:06,1,9354
739,52.179844,21.024286,17:23:06,1,9356
198,52.222206,21.244555,17:23:10,1,9358
142,52.244656,21.087723,17:23:08,3,9359
176,52.323467,20.994211,17:23:00,2,9402
326,52.281265,20.982166,17:22:58,5,9403
516,52.321125,20.971937,17:22:56,5,9404
516,52.336296,20.937464,17:22:40,4,9405
103,52.292557,20.938576,17:23:04,5,9411
152,52.316467,20.95981,17:23:03,5,9412
103,52.290256,20.926901,17:23:06,6,9413
152,52.336231,21.003666,17:23:04,06,9414
152,52.335014,20.974094,17:23:00,1,9415
152,52.324154,21.056787,17:22:38,2,9416
743,52.230694,20.800158,17:23:07,04,9418
157,52.224991,20.990967,17:23:08,430,9419
516,52.291142,21.000956,17:23:06,1,9420
356,52.277607,21.080475,17:23:05,02,9422
157,52.209953,20.970518,17:23:07,3,9424
326,52.33522,21.029533,17:23:08,1,9425
176,52.293438,21.026039,17:23:05,04,9426
152,52.333996,20.981535,17:22:52,4,9427
103,52.253475,20.967915,17:23:06,1,9428
157,52.207966,20.963959,17:22:58,4,9429
516,52.320869,20.968517,17:23:05,2,9430
356,52.274532,21.048538,17:23:05,01,9431
326,52.329132,21.030138,17:22:52,07,9432
157,52.225227,20.989691,17:23:01,5,9433
176,52.355568,20.982313,17:23:07,03,9434
103,52.266029,20.945629,17:23:00,7,9435
157,52.23243,20.992695,17:23:06,6,9436
516,52.330891,20.935764,17:22:56,3,9437
157,52.289886,20.976437,17:23:05,9,9438
103,52.291824,20.927567,17:23:05,010,9440
157,52.283386,20.971685,17:23:03,8,9441
157,52.26992,20.985678,17:23:04,10,9442
356,52.274609,21.065527,17:23:08,03,9443
103,52.224705,20.969261,17:23:02,2,9444
326,52.342358,21.028507,17:23:06,06,9446
103,52.269707,20.942827,17:22:48,09,9447
743,52.228859,20.913811,17:23:05,3,9448
157,52.240364,20.986681,17:23:07,011,9449
157,52.25288,20.990686,17:23:08,1,9450
103,52.289482,20.950602,17:23:08,08,9451
103,52.260075,20.958736,17:22:57,4,9452
176,52.309986,21.004498,17:23:00,1,9453
326,52.331554,21.047176,17:22:46,2,9454
157,52.253998,20.994579,17:23:05,7,9455
103,52.224907,20.969122,17:22:40,3,9456
326,52.322029,21.049315,17:22:51,4,9457
326,52.29372,21.03261,17:23:04,3,9458
743,52.238895,20.912434,17:23:06,2,9459
146,52.154458,21.211796,17:23:06,3,946
194,52.222960167,20.928462,17:23:01,06,9501
121,52.272506333,20.925222667,17:23:04,2,9502
149,52.238936833,20.912836333,17:23:07,662,9503
194,52.2197765,20.916147833,17:23:08,07,9505
311,52.221766,21.104999667,17:23:06,04,9506
121,52.2887065,20.933309667,17:23:08,3,9507
149,52.238052667,20.913981333,17:23:05,1,9508
149,52.25129,20.880897167,17:23:05,663,9509
220,52.211756833,20.895309833,17:23:04,09,9510
159,52.211993333,20.954748,17:23:07,1,9511
715,52.1128595,20.985868833,17:23:00,54,9512
194,52.222294167,20.926008833,17:23:06,1,9513
220,52.248948833,20.920275167,17:23:07,5,9514
121,52.291111333,20.948768,17:23:05,1,9515
159,52.217052,20.9626165,17:23:06,2,9516
311,52.236468667,21.086751333,17:23:06,05,9517
121,52.271504833,20.973372333,17:23:08,04,9518
159,52.224147,21.031101667,17:23:04,3,9519
194,52.205004833,20.891862833,17:23:06,65,9520
159,52.212356833,21.047285167,17:23:08,4,9522
715,52.175947,20.943807833,17:23:08,56,9523
220,52.188897167,20.898371167,17:23:07,1,9524
159,52.221856167,21.035097667,17:23:07,8,9525
220,52.235350833,20.896497,17:23:07,07,9526
194,52.209294167,20.8937505,17:23:05,4,9527
737,52.069962667,20.934746667,17:23:08,55,9529
220,52.2529645,20.923943167,17:23:05,3,9530
707,52.167865833,20.935159833,17:23:08,02,9531
159,52.193299167,21.085229333,17:23:06,6,9532
220,52.260718667,20.925024,17:23:05,4,9533
220,52.176148167,20.913126833,17:23:08,08,9534
707,52.082531333,21.005931667,17:23:06,1,9536
712,52.2396425,20.9167925,17:23:07,02,9539
715,52.150307333,20.931449,17:23:08,52,9540
715,52.143077167,21.0219575,17:23:06,53,9542
712,52.255533333,20.849458167,17:23:08,1,9543
194,52.204493667,20.8659495,17:23:05,63,9545
220,52.238197,20.896744833,17:23:04,6,9548
194,52.2063865,20.883527167,17:23:05,07,9549
737,52.161980167,21.0368195,17:23:08,057,9551
737,52.095450833,20.973264333,17:23:05,61,9552
159,52.203429,21.0679385,17:23:04,5,9553
104,52.330648667,21.0324145,17:23:08,04,9554
194,52.198168167,20.8897055,17:23:04,2,9555
159,52.224324833,20.988941667,17:23:07,7,9557
220,52.200025833,20.900627167,17:23:07,2,9559
311,52.250265833,21.074358167,17:23:04,06,9561
212,52.273361,21.061695,17:23:05,2,9675
736,52.306221,20.985348,17:23:08,1,9678
204,52.322514,21.07869,17:23:03,1,9679
110,52.325714,20.899475,17:23:08,72,9685
212,52.263889,21.038288,17:23:08,4,9686
226,52.30899,21.052126,17:23:03,2,9687
226,52.3402252,21.0487232,17:23:08,04,9689
212,52.270145,21.056833,17:23:07,5,9690
212,52.263615,21.033682,17:23:08,3,9693
226,52.340401,21.050671,17:23:07,1,9694
110,52.287891,20.876551,17:23:05,71,9697
226,52.300842,21.036116,17:23:03,3,9698
212,52.29229,21.045696,17:23:05,1,9699
131,52.22289,21.01562,17:23:08,014,9801
131,52.22844,21.00418,17:23:06,7,9802
185,52.23249,21.040047,17:23:03,1,9803
817,52.15954,20.799645,17:23:03,04,9804
185,52.145112,21.0379,17:23:06,4,9805
131,52.206391,20.883431,17:23:07,015,9806
167,52.2277,20.956643,17:23:03,10,9807
167,52.26455,20.88516,17:23:03,12,9808
817,52.20943,20.94874,17:23:07,03,9810
131,52.18128,21.069092,17:22:48,12,9811
131,52.22965,21.0052491,17:22:49,13,9812
167,52.25719,20.897751,17:23:03,1,9813
167,52.211503,21.012513,17:23:08,017,9814
167,52.21431,20.979134,17:23:03,3,9815
167,52.20842,21.01233,17:23:02,4,9816
167,52.2462922,20.8977357,17:22:56,014,9817
131,52.22092,21.015854,17:22:38,8,9818
167,52.20644,20.883355,17:23:06,4,9819
185,52.14272,21.02202,17:23:05,5,9820
167,52.21,21.028191,17:23:02,5,9821
167,52.20827,21.082902,17:23:06,7,9822
167,52.20659,20.883416,17:23:07,016,9823
185,52.28969,20.9757691,17:23:06,013,9824
167,52.21219,21.019295,17:23:07,8,9825
185,52.20691,20.88281,17:23:04,12,9826
167,52.23955,20.938401,17:23:06,9,9827
167,52.21245,21.069893,17:23:07,6,9828
185,52.27576,20.98097,17:23:03,11,9829
185,52.238724,21.03385,17:23:04,12,9830
185,52.19219,21.05769,17:23:04,2,9831
131,52.22794,21.00221,17:23:08,2,9832
167,52.23308,20.94134,17:23:04,013,9833
185,52.17731,21.04484,17:23:03,3,9834
131,52.2278,21.002083,17:23:09,4,9835
185,52.27114,20.984574,17:23:04,432,9836
185,52.21627,20.865693,17:23:06,12,9837
185,52.17927,21.052048,17:23:04,6,9838
167,52.240113,20.896393,17:23:06,601,9839
185,52.23566,21.03551,17:23:02,9,9840
131,52.22968,21.010331,17:23:04,6,9841
131,52.2068588,21.0452516,17:23:07,9,9842
131,52.22852,21.005112,17:23:03,5,9843
131,52.2293,21.00383,17:23:02,3,9844
185,52.18282,21.057511,17:23:03,7,9845
185,52.194153,21.0549,17:22:18,8,9846
817,52.15976,20.801285,17:23:04,01,9847
817,52.21204,20.95194,17:23:04,02,9848
131,52.2293,21.003472,17:23:00,1,9849
167,52.2122956,21.04944,17:23:07,016,9850
167,52.22783,20.952752,17:23:07,2,9851
131,52.19651,21.053086,17:23:04,10,9853
131,52.21367,21.0224,17:23:03,11,9854
114,52.294983,21.013504,17:22:37,6,9901
112,52.296745,21.033337,17:22:40,013,9902
210,52.282608,20.918068,17:22:37,4,9903
112,52.296402,21.037268,17:23:08,014,9905
114,52.295975,20.933056,17:22:47,M23,9906
112,52.306683,21.062107,17:23:01,016,9907
114,52.272522,20.995659,17:22:38,011,9908
186,52.282738,20.984976,17:23:06,3,9909
511,52.33149,20.965366,17:23:05,05,9912
114,52.312904,20.91713,17:23:04,21,9913
150,52.290894,20.928122,17:23:08,1,9914
186,52.33416,20.942245,17:23:05,6,9915
193,52.161018,21.049627,17:23:04,4,9917
193,52.158123,21.048529,17:23:06,5,9918
193,52.173553,21.011913,17:23:04,3,9919
112,52.307713,21.079329,17:23:05,012,9920
193,52.173431,21.018881,17:23:06,1,9921
210,52.28849,20.868278,17:22:44,5,9922
114,52.307823,20.929247,17:23:05,2,9923
186,52.326603,20.940645,17:22:16,8,9925
210,52.289036,20.933832,17:22:46,3,9926
114,52.28838,21.036148,17:23:01,8,9927
114,52.295307,21.016056,17:22:46,7,9928
114,52.286648,21.021605,17:22:39,9,9929
719,52.254063,20.727295,17:22:59,09,9930
210,52.289768,20.93158,17:23:03,2,9932
186,52.314953,20.976065,17:23:04,4,9933
719,52.262451,20.675882,17:22:20,06,9934
114,52.271553,20.945938,17:22:24,010,9935
193,52.170219,20.995472,17:22:18,2,9936
114,52.272068,20.934187,17:23:07,5,9937
186,52.318272,20.964802,17:23:08,9,9938
114,52.296535,20.933771,17:23:08,M22,9939
210,52.300533,20.784451,17:23:04,6,9940
186,52.321964,20.94533,17:23:08,494,9941
186,52.308613,20.982992,17:22:45,10,9943
186,52.236851,20.956144,17:23:04,11,9944
210,52.283695,20.910616,17:23:03,1,9945
114,52.269249,20.95429,17:23:07,1,9946
186,52.207981,20.963202,17:23:02,1,9949
186,52.232609,20.955832,17:23:01,2,9950
114,52.291763,20.930929,17:22:29,4,9951
210,52.278481,20.874659,17:22:57,5,9952
719,52.246483,20.852303,17:23:00,07,9953
186,52.206017,20.971207,17:23:08,12,9954
186,52.333988,20.942184,17:22:57,495,9955
225,52.222769,21.102446,17:24:12,501,1000
219,52.2141248,21.1434181,17:24:11,1,1001
213,52.2071945,21.16411,17:23:58,3,1002
213,52.159456,21.2034685,17:24:17,4,1003
225,52.2328353,21.1178915,17:24:16,503,1004
225,52.2343141,21.1273315,17:24:16,502,1005
213,52.2227871,21.1024666,17:24:16,2,1006
219,52.2224861,21.10309,17:24:12,2,1007
L-8,52.4054845,20.9513103,17:24:14,1,10071
L31,52.4175025,21.1807265,17:24:17,1,10072
L49,52.3496916,20.9451791,17:24:13,1,10073
L24,52.0761255,21.0267135,17:24:14,696,10074
L-8,52.4095616,21.1002881,17:24:14,02,10075
225,52.2572206,21.1271185,17:24:13,04,1009
219,52.1842455,21.180265,17:24:16,3,1010
213,52.2236581,21.0917423,17:24:17,1,1013
213,52.1830121,21.2017885,17:24:16,5,1014
239,52.155575,21.033695,17:24:13,777,1020
192,52.139027,21.06937,17:24:17,3,1021
263,52.149261,21.044478,17:24:09,4,1022
200,52.0775622,21.1048402,17:24:18,1,1023
107,52.24321,20.98189,17:24:16,9,1024
163,52.1814,21.055332,17:24:14,03,1025
339,52.130505,21.078808,17:24:16,01,1026
108,52.179173,21.051844,17:24:10,1,1028
164,52.155808,21.124191,17:24:15,04,1029
192,52.15134,21.026201,17:24:13,06,1030
815,52.1545227,21.0371259,17:24:15,776,1031
163,52.182453,21.056826,17:24:15,01,1032
192,52.145744,21.037518,17:24:09,2,1034
208,52.2028729,20.9492787,17:24:15,05,1036
107,52.229897,21.016796,17:24:18,7,1037
164,52.1646482,21.1102084,17:24:13,05,1038
204,52.308993,21.029869,17:24:09,03,1040
204,52.2935667,21.0310167,17:24:01,07,1043
107,52.2448683,20.99171,17:24:06,8,1044
204,52.3216383,21.0494567,17:24:13,06,1045
107,52.19334,21.0851683,17:24:12,4,1046
204,52.324753,21.052085,17:24:15,04,1048
204,52.293378,21.031286,17:24:12,05,1049
228,52.2005717,20.9455117,17:24:17,2,1050
208,52.206196,20.972148,17:24:13,2,1051
228,52.2100067,20.91946,17:24:12,3,1052
228,52.214011,20.926211,17:24:16,1,1054
207,52.190031,20.899699,17:24:07,2,1055
207,52.1935283,20.8832867,17:24:10,1,1057
208,52.2084183,20.946635,17:24:15,591,1059
163,52.161896,21.085152,17:24:16,02,1060
339,52.1790756,21.0246321,17:24:17,02,1061
192,52.150135,21.033819,17:24:18,1,1062
108,52.179367,21.052134,17:24:17,399,1063
208,52.210232,20.975554,17:24:17,06,1064
263,52.156506,21.07634,17:24:14,06,1065
107,52.2335729,21.0095505,17:24:17,1,1066
108,52.2299969,21.0287699,17:24:16,4,1068
339,52.146297,21.094082,17:24:17,03,1069
107,52.218418,21.045639,17:24:14,6,1070
200,52.210869,21.006762,17:24:14,2,1071
192,52.141201,21.041164,17:24:16,5,1072
208,52.209175,20.948366,17:24:17,03,1073
108,52.190758,21.083166,17:24:14,2,1074
108,52.200581,21.077507,17:24:16,5,1075
192,52.136528,21.072384,17:24:13,4,1076
108,52.218178,21.037247,17:24:14,3,1077
107,52.201958,21.045992,17:24:14,3,1078
106,52.2364521,20.9990478,17:24:16,09,1101
